ID Material,Unidad de medida,Cantidad,Almacén,datos,ID Cliente,Nombre Cliente,Fecha,Nombre Material,Categoría 1,Categoría 2
19206,PC,41,M552,Inventario actual,,,45324,Material - 19206,Cat 1,Familia 3
19206,PC,480,M551,Inventario actual,,,45324,Material - 19206,Cat 1,Familia 3
19206,PC,480,M551,Inventario actual,,,45324,Material - 19206,Cat 1,Familia 3
19206,PC,480,M552,Inventario actual,,,45324,Material - 19206,Cat 1,Familia 3
19206,PC,480,M552,Inventario actual,,,45324,Material - 19206,Cat 1,Familia 3
19206,PC,480,M552,Inventario actual,,,45324,Material - 19206,Cat 1,Familia 3
19206,PC,480,M551,Inventario actual,,,45324,Material - 19206,Cat 1,Familia 3
19206,PC,480,M552,Inventario actual,,,45324,Material - 19206,Cat 1,Familia 3
19206,PC,168,M552,Inventario actual,,,45324,Material - 19206,Cat 1,Familia 3
19206,PC,480,M552,Inventario actual,,,45324,Material - 19206,Cat 1,Familia 3
19206,PC,480,M552,Inventario actual,,,45324,Material - 19206,Cat 1,Familia 3
19206,PC,480,M552,Inventario actual,,,45324,Material - 19206,Cat 1,Familia 3
19206,PC,480,M552,Inventario actual,,,45324,Material - 19206,Cat 1,Familia 3
19206,PC,480,M552,Inventario actual,,,45324,Material - 19206,Cat 1,Familia 3
19206,PC,480,M552,Inventario actual,,,45324,Material - 19206,Cat 1,Familia 3
19206,PC,480,M551,Inventario actual,,,45324,Material - 19206,Cat 1,Familia 3
19206,PC,480,M551,Inventario actual,,,45324,Material - 19206,Cat 1,Familia 3
19206,PC,480,M552,Inventario actual,,,45324,Material - 19206,Cat 1,Familia 3
19206,PC,480,M551,Inventario actual,,,45324,Material - 19206,Cat 1,Familia 3
19206,PC,480,M551,Inventario actual,,,45324,Material - 19206,Cat 1,Familia 3
19206,PC,480,M552,Inventario actual,,,45324,Material - 19206,Cat 1,Familia 3
19206,PC,480,M551,Inventario actual,,,45324,Material - 19206,Cat 1,Familia 3
19206,PC,480,M552,Inventario actual,,,45324,Material - 19206,Cat 1,Familia 3
19206,PC,480,M551,Inventario actual,,,45324,Material - 19206,Cat 1,Familia 3
19206,PC,480,M552,Inventario actual,,,45324,Material - 19206,Cat 1,Familia 3
19206,PC,480,M551,Inventario actual,,,45324,Material - 19206,Cat 1,Familia 3
19206,PC,480,M551,Inventario actual,,,45324,Material - 19206,Cat 1,Familia 3
19206,PC,480,M551,Inventario actual,,,45324,Material - 19206,Cat 1,Familia 3
19206,PC,480,M551,Inventario actual,,,45324,Material - 19206,Cat 1,Familia 3
19206,PC,480,M551,Inventario actual,,,45324,Material - 19206,Cat 1,Familia 3
19206,PC,480,M551,Inventario actual,,,45324,Material - 19206,Cat 1,Familia 3
19206,PC,480,M552,Inventario actual,,,45324,Material - 19206,Cat 1,Familia 3
19206,PC,480,M551,Inventario actual,,,45324,Material - 19206,Cat 1,Familia 3
19206,PC,480,M552,Inventario actual,,,45324,Material - 19206,Cat 1,Familia 3
19206,PC,480,M551,Inventario actual,,,45324,Material - 19206,Cat 1,Familia 3
19206,PC,480,M552,Inventario actual,,,45324,Material - 19206,Cat 1,Familia 3
19206,PC,480,M552,Inventario actual,,,45324,Material - 19206,Cat 1,Familia 3
19206,PC,480,M552,Inventario actual,,,45324,Material - 19206,Cat 1,Familia 3
19206,PC,480,M552,Inventario actual,,,45324,Material - 19206,Cat 1,Familia 3
19206,PC,480,M552,Inventario actual,,,45324,Material - 19206,Cat 1,Familia 3
19206,PC,480,M551,Inventario actual,,,45324,Material - 19206,Cat 1,Familia 3
24001,PC,3645,M552,Inventario actual,,,45324,Material - 24001,Cat 1,Familia 1
24001,PC,25,M552,Inventario actual,,,45324,Material - 24001,Cat 1,Familia 1
24001,PC,3645,M552,Inventario actual,,,45324,Material - 24001,Cat 1,Familia 1
24001,PC,1095,M551,Inventario actual,,,45324,Material - 24001,Cat 1,Familia 1
24001,PC,35,M552,Inventario actual,,,45324,Material - 24001,Cat 1,Familia 1
24001,PC,3240,M551,Inventario actual,,,45324,Material - 24001,Cat 1,Familia 1
24001,PC,1500,M552,Inventario actual,,,45324,Material - 24001,Cat 1,Familia 1
24001,PC,3645,M552,Inventario actual,,,45324,Material - 24001,Cat 1,Familia 1
24001,PC,1770,M551,Inventario actual,,,45324,Material - 24001,Cat 1,Familia 1
24001,PC,3645,M551,Inventario actual,,,45324,Material - 24001,Cat 1,Familia 1
24001,PC,3988,M551,Inventario actual,,,45324,Material - 24001,Cat 1,Familia 1
24001,PC,3375,M551,Inventario actual,,,45324,Material - 24001,Cat 1,Familia 1
24001,PC,3645,M552,Inventario actual,,,45324,Material - 24001,Cat 1,Familia 1
24001,PC,3645,M552,Inventario actual,,,45324,Material - 24001,Cat 1,Familia 1
24008,PC,2232,M551,Inventario actual,,,45324,Material - 24008,Cat 1,Familia 1
24008,PC,2880,M552,Inventario actual,,,45324,Material - 24008,Cat 1,Familia 1
24008,PC,720,M552,Inventario actual,,,45324,Material - 24008,Cat 1,Familia 1
24008,PC,380,M552,Inventario actual,,,45324,Material - 24008,Cat 1,Familia 1
24008,PC,160,M552,Inventario actual,,,45324,Material - 24008,Cat 1,Familia 1
24008,PC,2880,M552,Inventario actual,,,45324,Material - 24008,Cat 1,Familia 1
24008,PC,2880,M552,Inventario actual,,,45324,Material - 24008,Cat 1,Familia 1
26005,PC,1920,M552,Inventario actual,,,45324,Material - 26005,Cat 1,Familia 2
26005,PC,1920,M552,Inventario actual,,,45324,Material - 26005,Cat 1,Familia 2
26005,PC,180,M552,Inventario actual,,,45324,Material - 26005,Cat 1,Familia 2
26005,PC,837,M552,Inventario actual,,,45324,Material - 26005,Cat 1,Familia 2
26005,PC,1804,M552,Inventario actual,,,45324,Material - 26005,Cat 1,Familia 2
26005,PC,1920,M552,Inventario actual,,,45324,Material - 26005,Cat 1,Familia 2
26005,PC,1920,M552,Inventario actual,,,45324,Material - 26005,Cat 1,Familia 2
26005,PC,1920,M552,Inventario actual,,,45324,Material - 26005,Cat 1,Familia 2
26005,PC,1920,M552,Inventario actual,,,45324,Material - 26005,Cat 1,Familia 2
26005,PC,1920,M552,Inventario actual,,,45324,Material - 26005,Cat 1,Familia 2
26005,PC,1920,M552,Inventario actual,,,45324,Material - 26005,Cat 1,Familia 2
26005,PC,1920,M552,Inventario actual,,,45324,Material - 26005,Cat 1,Familia 2
26005,PC,1920,M552,Inventario actual,,,45324,Material - 26005,Cat 1,Familia 2
26005,PC,1920,M552,Inventario actual,,,45324,Material - 26005,Cat 1,Familia 2
26005,PC,960,M551,Inventario actual,,,45324,Material - 26005,Cat 1,Familia 2
26005,PC,1920,M552,Inventario actual,,,45324,Material - 26005,Cat 1,Familia 2
26005,PC,1920,M552,Inventario actual,,,45324,Material - 26005,Cat 1,Familia 2
26005,PC,1920,M552,Inventario actual,,,45324,Material - 26005,Cat 1,Familia 2
26005,PC,1920,M552,Inventario actual,,,45324,Material - 26005,Cat 1,Familia 2
26005,PC,1920,M552,Inventario actual,,,45324,Material - 26005,Cat 1,Familia 2
26005,PC,1920,M552,Inventario actual,,,45324,Material - 26005,Cat 1,Familia 2
26005,PC,1920,M552,Inventario actual,,,45324,Material - 26005,Cat 1,Familia 2
27011,PC,1440,M552,Inventario actual,,,45324,Material - 27011,Cat 1,Familia 3
27011,PC,1440,M552,Inventario actual,,,45324,Material - 27011,Cat 1,Familia 3
27011,PC,1440,M552,Inventario actual,,,45324,Material - 27011,Cat 1,Familia 3
27011,PC,1440,M552,Inventario actual,,,45324,Material - 27011,Cat 1,Familia 3
27011,PC,1440,M552,Inventario actual,,,45324,Material - 27011,Cat 1,Familia 3
27011,PC,1440,M551,Inventario actual,,,45324,Material - 27011,Cat 1,Familia 3
27011,PC,1440,M552,Inventario actual,,,45324,Material - 27011,Cat 1,Familia 3
27011,PC,1440,M552,Inventario actual,,,45324,Material - 27011,Cat 1,Familia 3
27011,PC,1440,M552,Inventario actual,,,45324,Material - 27011,Cat 1,Familia 3
27011,PC,1440,M552,Inventario actual,,,45324,Material - 27011,Cat 1,Familia 3
27011,PC,1200,M552,Inventario actual,,,45324,Material - 27011,Cat 1,Familia 3
27011,PC,1440,M552,Inventario actual,,,45324,Material - 27011,Cat 1,Familia 3
27011,PC,1440,M552,Inventario actual,,,45324,Material - 27011,Cat 1,Familia 3
27011,PC,1440,M552,Inventario actual,,,45324,Material - 27011,Cat 1,Familia 3
27011,PC,1440,M552,Inventario actual,,,45324,Material - 27011,Cat 1,Familia 3
27011,PC,1440,M552,Inventario actual,,,45324,Material - 27011,Cat 1,Familia 3
27011,PC,1440,M552,Inventario actual,,,45324,Material - 27011,Cat 1,Familia 3
27011,PC,1440,M552,Inventario actual,,,45324,Material - 27011,Cat 1,Familia 3
27011,PC,1440,M552,Inventario actual,,,45324,Material - 27011,Cat 1,Familia 3
27011,PC,1440,M552,Inventario actual,,,45324,Material - 27011,Cat 1,Familia 3
27011,PC,1440,M552,Inventario actual,,,45324,Material - 27011,Cat 1,Familia 3
27011,PC,1440,M552,Inventario actual,,,45324,Material - 27011,Cat 1,Familia 3
27011,PC,1440,M552,Inventario actual,,,45324,Material - 27011,Cat 1,Familia 3
27011,PC,1440,M552,Inventario actual,,,45324,Material - 27011,Cat 1,Familia 3
27011,PC,1440,M552,Inventario actual,,,45324,Material - 27011,Cat 1,Familia 3
27011,PC,1440,M552,Inventario actual,,,45324,Material - 27011,Cat 1,Familia 3
27011,PC,1280,M552,Inventario actual,,,45324,Material - 27011,Cat 1,Familia 3
27011,PC,1400,M552,Inventario actual,,,45324,Material - 27011,Cat 1,Familia 3
27011,PC,1440,M552,Inventario actual,,,45324,Material - 27011,Cat 1,Familia 3
27011,PC,1440,M552,Inventario actual,,,45324,Material - 27011,Cat 1,Familia 3
27011,PC,1440,M552,Inventario actual,,,45324,Material - 27011,Cat 1,Familia 3
27011,PC,980,M552,Inventario actual,,,45324,Material - 27011,Cat 1,Familia 3
27011,PC,1440,M552,Inventario actual,,,45324,Material - 27011,Cat 1,Familia 3
27011,PC,1440,M552,Inventario actual,,,45324,Material - 27011,Cat 1,Familia 3
27011,PC,1440,M552,Inventario actual,,,45324,Material - 27011,Cat 1,Familia 3
27011,PC,1440,M552,Inventario actual,,,45324,Material - 27011,Cat 1,Familia 3
27011,PC,1440,M552,Inventario actual,,,45324,Material - 27011,Cat 1,Familia 3
27011,PC,1440,M552,Inventario actual,,,45324,Material - 27011,Cat 1,Familia 3
27011,PC,1440,M552,Inventario actual,,,45324,Material - 27011,Cat 1,Familia 3
27011,PC,1440,M552,Inventario actual,,,45324,Material - 27011,Cat 1,Familia 3
27011,PC,1440,M552,Inventario actual,,,45324,Material - 27011,Cat 1,Familia 3
27011,PC,1440,M552,Inventario actual,,,45324,Material - 27011,Cat 1,Familia 3
27011,PC,1440,M552,Inventario actual,,,45324,Material - 27011,Cat 1,Familia 3
27011,PC,1440,M552,Inventario actual,,,45324,Material - 27011,Cat 1,Familia 3
27011,PC,1440,M552,Inventario actual,,,45324,Material - 27011,Cat 1,Familia 3
27011,PC,1251,M552,Inventario actual,,,45324,Material - 27011,Cat 1,Familia 3
27011,PC,1440,M552,Inventario actual,,,45324,Material - 27011,Cat 1,Familia 3
27011,PC,1440,M552,Inventario actual,,,45324,Material - 27011,Cat 1,Familia 3
27011,PC,1440,M552,Inventario actual,,,45324,Material - 27011,Cat 1,Familia 3
27011,PC,1440,M552,Inventario actual,,,45324,Material - 27011,Cat 1,Familia 3
27011,PC,482,M552,Inventario actual,,,45324,Material - 27011,Cat 1,Familia 3
27011,PC,1440,M552,Inventario actual,,,45324,Material - 27011,Cat 1,Familia 3
27011,PC,1440,M552,Inventario actual,,,45324,Material - 27011,Cat 1,Familia 3
27011,PC,344,M552,Inventario actual,,,45324,Material - 27011,Cat 1,Familia 3
27011,PC,1440,M552,Inventario actual,,,45324,Material - 27011,Cat 1,Familia 3
27011,PC,1440,M552,Inventario actual,,,45324,Material - 27011,Cat 1,Familia 3
27011,PC,1440,M552,Inventario actual,,,45324,Material - 27011,Cat 1,Familia 3
27011,PC,1440,M552,Inventario actual,,,45324,Material - 27011,Cat 1,Familia 3
35026,PC,480,M552,Inventario actual,,,45324,Material - 35026,Cat 2,Familia 4
35026,PC,480,M552,Inventario actual,,,45324,Material - 35026,Cat 2,Familia 4
35026,PC,480,M552,Inventario actual,,,45324,Material - 35026,Cat 2,Familia 4
35026,PC,480,M552,Inventario actual,,,45324,Material - 35026,Cat 2,Familia 4
35026,PC,480,M552,Inventario actual,,,45324,Material - 35026,Cat 2,Familia 4
35026,PC,480,M552,Inventario actual,,,45324,Material - 35026,Cat 2,Familia 4
35026,PC,480,M552,Inventario actual,,,45324,Material - 35026,Cat 2,Familia 4
35026,PC,480,M552,Inventario actual,,,45324,Material - 35026,Cat 2,Familia 4
35026,PC,474,M552,Inventario actual,,,45324,Material - 35026,Cat 2,Familia 4
35026,PC,480,M552,Inventario actual,,,45324,Material - 35026,Cat 2,Familia 4
35026,PC,480,M552,Inventario actual,,,45324,Material - 35026,Cat 2,Familia 4
35026,PC,480,M552,Inventario actual,,,45324,Material - 35026,Cat 2,Familia 4
35026,PC,480,M552,Inventario actual,,,45324,Material - 35026,Cat 2,Familia 4
35026,PC,480,M552,Inventario actual,,,45324,Material - 35026,Cat 2,Familia 4
35026,PC,480,M551,Inventario actual,,,45324,Material - 35026,Cat 2,Familia 4
35026,PC,480,M552,Inventario actual,,,45324,Material - 35026,Cat 2,Familia 4
35026,PC,480,M552,Inventario actual,,,45324,Material - 35026,Cat 2,Familia 4
35026,PC,480,M552,Inventario actual,,,45324,Material - 35026,Cat 2,Familia 4
35026,PC,480,M551,Inventario actual,,,45324,Material - 35026,Cat 2,Familia 4
35026,PC,480,M552,Inventario actual,,,45324,Material - 35026,Cat 2,Familia 4
35026,PC,480,M552,Inventario actual,,,45324,Material - 35026,Cat 2,Familia 4
35026,PC,480,M551,Inventario actual,,,45324,Material - 35026,Cat 2,Familia 4
35026,PC,480,M552,Inventario actual,,,45324,Material - 35026,Cat 2,Familia 4
35026,PC,480,M552,Inventario actual,,,45324,Material - 35026,Cat 2,Familia 4
35026,PC,480,M551,Inventario actual,,,45324,Material - 35026,Cat 2,Familia 4
35026,PC,480,M551,Inventario actual,,,45324,Material - 35026,Cat 2,Familia 4
35026,PC,480,M552,Inventario actual,,,45324,Material - 35026,Cat 2,Familia 4
35026,PC,480,M552,Inventario actual,,,45324,Material - 35026,Cat 2,Familia 4
35026,PC,480,M552,Inventario actual,,,45324,Material - 35026,Cat 2,Familia 4
35026,PC,109,M552,Inventario actual,,,45324,Material - 35026,Cat 2,Familia 4
35026,PC,480,M551,Inventario actual,,,45324,Material - 35026,Cat 2,Familia 4
35026,PC,480,M551,Inventario actual,,,45324,Material - 35026,Cat 2,Familia 4
35026,PC,480,M551,Inventario actual,,,45324,Material - 35026,Cat 2,Familia 4
35026,PC,480,M552,Inventario actual,,,45324,Material - 35026,Cat 2,Familia 4
35026,PC,480,M552,Inventario actual,,,45324,Material - 35026,Cat 2,Familia 4
35026,PC,480,M551,Inventario actual,,,45324,Material - 35026,Cat 2,Familia 4
35026,PC,480,M551,Inventario actual,,,45324,Material - 35026,Cat 2,Familia 4
35026,PC,480,M551,Inventario actual,,,45324,Material - 35026,Cat 2,Familia 4
35026,PC,480,M551,Inventario actual,,,45324,Material - 35026,Cat 2,Familia 4
35026,PC,480,M551,Inventario actual,,,45324,Material - 35026,Cat 2,Familia 4
35026,PC,480,M551,Inventario actual,,,45324,Material - 35026,Cat 2,Familia 4
35026,PC,480,M551,Inventario actual,,,45324,Material - 35026,Cat 2,Familia 4
35026,PC,466,M551,Inventario actual,,,45324,Material - 35026,Cat 2,Familia 4
35026,PC,480,M551,Inventario actual,,,45324,Material - 35026,Cat 2,Familia 4
35026,PC,480,M551,Inventario actual,,,45324,Material - 35026,Cat 2,Familia 4
35026,PC,480,M551,Inventario actual,,,45324,Material - 35026,Cat 2,Familia 4
35026,PC,480,M551,Inventario actual,,,45324,Material - 35026,Cat 2,Familia 4
35026,PC,480,M551,Inventario actual,,,45324,Material - 35026,Cat 2,Familia 4
35026,PC,480,M551,Inventario actual,,,45324,Material - 35026,Cat 2,Familia 4
35026,PC,480,M551,Inventario actual,,,45324,Material - 35026,Cat 2,Familia 4
35026,PC,480,M551,Inventario actual,,,45324,Material - 35026,Cat 2,Familia 4
35026,PC,298,M552,Inventario actual,,,45324,Material - 35026,Cat 2,Familia 4
35026,PC,480,M551,Inventario actual,,,45324,Material - 35026,Cat 2,Familia 4
35026,PC,378,M551,Inventario actual,,,45324,Material - 35026,Cat 2,Familia 4
35026,PC,480,M551,Inventario actual,,,45324,Material - 35026,Cat 2,Familia 4
49069,PC,1080,M552,Inventario actual,,,45324,Material - 49069,Cat 6,Familia 29
49069,PC,1080,M552,Inventario actual,,,45324,Material - 49069,Cat 6,Familia 29
49069,PC,1080,M552,Inventario actual,,,45324,Material - 49069,Cat 6,Familia 29
49069,PC,147,M552,Inventario actual,,,45324,Material - 49069,Cat 6,Familia 29
49069,PC,900,M552,Inventario actual,,,45324,Material - 49069,Cat 6,Familia 29
49069,PC,1080,M552,Inventario actual,,,45324,Material - 49069,Cat 6,Familia 29
49069,PC,1080,M552,Inventario actual,,,45324,Material - 49069,Cat 6,Familia 29
49069,PC,1080,M552,Inventario actual,,,45324,Material - 49069,Cat 6,Familia 29
49069,PC,1080,M552,Inventario actual,,,45324,Material - 49069,Cat 6,Familia 29
49069,PC,1080,M552,Inventario actual,,,45324,Material - 49069,Cat 6,Familia 29
49069,PC,1080,M552,Inventario actual,,,45324,Material - 49069,Cat 6,Familia 29
49069,PC,1080,M552,Inventario actual,,,45324,Material - 49069,Cat 6,Familia 29
49069,PC,1080,M552,Inventario actual,,,45324,Material - 49069,Cat 6,Familia 29
108500,PC,18000,M551,Inventario actual,,,45324,Material - 108500,Cat 3,Familia 5
108500,PC,5817,M551,Inventario actual,,,45324,Material - 108500,Cat 3,Familia 5
108500,PC,18000,M551,Inventario actual,,,45324,Material - 108500,Cat 3,Familia 5
108500,PC,18000,M551,Inventario actual,,,45324,Material - 108500,Cat 3,Familia 5
108500,PC,1800,M551,Inventario actual,,,45324,Material - 108500,Cat 3,Familia 5
108511,PC,24720,M552,Inventario actual,,,45324,Material - 108511,Cat 3,Familia 5
108511,PC,19200,M552,Inventario actual,,,45324,Material - 108511,Cat 3,Familia 5
